Domain Name	Brand	Extension	Country	Registration Date	Registry Expiry Date	Business Unit	Status	DNS Type	CSC MultiLock On	MultiLock Effective Date	Forwarding	Redirect Type	New GTLD	Masked	Using CSC Agent	Reg Profile Name	Reg First Name	Reg Last Name	Reg Organization	Reg Address	Reg Address 2	Reg City	Reg State/Province	Reg Postal Code	Reg Country	Reg Email	Reg Phone	Reg Fax	Admin Profile Name	Admin First Name	Admin Last Name	Admin Organization	Admin Address	Admin Address 2	Admin City	Admin State/Province	Admin Postal Code	Admin Country	Admin Email	Admin Phone	Admin Fax	Tech Profile Name	Tech First Name	Tech Last Name	Tech Organization	Tech Address	Tech Address 2	Tech City	Tech State/Province	Tech Postal Code	Tech Country	Tech Email	Tech Phone	Tech Fax	IDN Translation	Local Language	DNSSEC enabled	DNS 1	DNS 2	DNS 3	DNS 4	DNS 5	Purchase Order Number	Billing Code
amor993.com	 	com	gTLD	27-May-2009	14-Jul-2016	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Univision Online	Univision	Online	Univision Online	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	CSC Tech	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
amorcelestial.com	 	com	gTLD	04-Feb-2010	16-Mar-2016	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Univision Online	Univision	Online	Univision Online	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	CSC Tech	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
amordallas.com	 	com	gTLD	25-Feb-2010	17-Apr-2016	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Univision Online	Univision	Online	Univision Online	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	CSC Tech	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
arrasacontodo.com	 	com	gTLD	12-May-2010	12-May-2016	Corporate	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	1.3026365400 	1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
asisevivemejor.com	 	com	gTLD	24-Jun-2014	24-Jun-2016	Client Activation	Active	Basic DNS	No	 	Yes	301	No	Yes	No	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		
bandamaxusa.com	 	com	gTLD	25-Apr-2013	24-Apr-2016	Corporate	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	1.3026365400 	1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
beat985.com	 	com	gTLD	12-Aug-2009	27-Sep-2015	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Univision Online	Univision	Online	Univision Online	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	CSC Tech	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
bestclassever.biz	 	biz	gTLD	11-Sep-2014	10-Sep-2015	Corporate	Active	Basic DNS	No	 	No	N/A	No	Yes	No	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		
bestclassever.me	 	me	MONTENEGRO	11-Sep-2014	11-Sep-2015	Corporate	Active	Basic DNS	No	 	No	N/A	No	Yes	No	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		
bestenglishclassever.me	 	me	MONTENEGRO	11-Sep-2014	11-Sep-2015	Corporate	Active	Basic DNS	No	 	No	N/A	No	Yes	No	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		
bestfrenchclassever.me	 	me	MONTENEGRO	11-Sep-2014	11-Sep-2015	Corporate	Active	Basic DNS	No	 	No	N/A	No	Yes	No	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		
bestspanishclassever.me	 	me	MONTENEGRO	11-Sep-2014	11-Sep-2015	Corporate	Active	Basic DNS	No	 	No	N/A	No	Yes	No	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		
bigd1059.com	 	com	gTLD	24-May-2013	24-May-2016	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	1.3026365400 	1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
bigd1079.com	 	com	gTLD	24-May-2013	24-May-2016	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	1.3026365400 	1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
bigdhot.com	 	com	gTLD	24-May-2013	24-May-2016	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	1.3026365400 	1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
bmfshow.com	 	com	gTLD	23-Aug-2013	23-Aug-2015	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	1.3026365400 	1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
bonchederolas.com	 	com	gTLD	17-Oct-2011	17-Oct-2015	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	1.3026365400 	1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
boutiqueunivision.com	 	com	gTLD	12-Nov-2013	12-Nov-2015	Corporate	Active	Other DNS	No	 	No	N/A	No	No	No	UVN-Univision Communications	Univision	Communications Inc	Univision Communications Inc	605 Third Avenue	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.2124555200 	 	UVN-Univision Communications	Univision	Communications Inc	Univision Communications Inc	605 Third Avenue	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.2124555200 	 	(US) CSC Tech	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
buenamalafeo.com	 	com	gTLD	23-Aug-2013	23-Aug-2015	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	1.3026365400 	1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
buenamalayfeo.com	 	com	gTLD	23-Aug-2013	23-Aug-2015	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	1.3026365400 	1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
buenamalofeo.com	 	com	gTLD	23-Aug-2013	23-Aug-2015	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	1.3026365400 	1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
buenamaloyfeo.com	 	com	gTLD	23-Aug-2013	23-Aug-2015	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	1.3026365400 	1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
buenomalafeo.com	 	com	gTLD	06-Feb-2014	06-Feb-2016	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		
buenomalayfeo.com	 	com	gTLD	06-Feb-2014	06-Feb-2016	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		
buenomaloyfeo.com	 	com	gTLD	20-May-2014	20-May-2016	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		
chicagolakalle.com	 	com	gTLD	09-Sep-2010	26-Nov-2015	HBC-Radio	Active	Basic DNS	No	 	No	N/A	No	No	No	Univision Online, Inc-3	Univision	Online, Inc	Univision Online, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	CSC Tech	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
chismedepimienta.com	 	com	gTLD	04-Feb-2014	04-Feb-2016	Corporate	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		
clavealexito.com	 	com	gTLD	19-Feb-2014	19-Feb-2017	Corporate	Active	Basic DNS	No	 	Yes	301	No	No	No	Univision Online, Inc. - 2015	UniVision	Communications Inc.	Univision Online, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	+1.6464875900	Univision Online, Inc. - 2015	UniVision	Communications Inc.	Univision Online, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	+1.6464875900	CSC Tech	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		102000-570855-1185-399101-00000
clavealexito.net	 	net	gTLD	10-Apr-2015	10-Apr-2016	Corporate	Active	Basic DNS	No	 	Yes	301	No	No	No	Univision Online, Inc. - 2015	UniVision	Communications Inc.	Univision Online, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	+1.6464875900	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		102000-570855-1185-399101-00000
claveexito.com	 	com	gTLD	10-Apr-2015	10-Apr-2016	Corporate	Active	Basic DNS	No	 	Yes	301	No	No	No	Univision Online, Inc. - 2015	UniVision	Communications Inc.	Univision Online, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	+1.6464875900	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		102000-570855-1185-399101-00000
claveexito.org	 	org	gTLD	10-Apr-2015	10-Apr-2016	Corporate	Active	Basic DNS	No	 	Yes	301	No	No	No	Univision Online, Inc. - 2015	UniVision	Communications Inc.	Univision Online, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	+1.6464875900	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		102000-570855-1185-399101-00000
clavexito.com	 	com	gTLD	10-Apr-2015	10-Apr-2016	Corporate	Active	Basic DNS	No	 	Yes	301	No	No	No	Univision Online, Inc. - 2015	UniVision	Communications Inc.	Univision Online, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	+1.6464875900	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		102000-570855-1185-399101-00000
clavexito.org	 	org	gTLD	10-Apr-2015	10-Apr-2016	Corporate	Active	Basic DNS	No	 	Yes	301	No	No	No	Univision Online, Inc. - 2015	UniVision	Communications Inc.	Univision Online, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	+1.6464875900	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875600 	+1.6464875600	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		102000-570855-1185-399101-00000
clixitv.com	 	com	gTLD	22-Dec-2014	22-Dec-2015	Corporate	Active	Basic DNS	No	 	No	N/A	No	Yes	No	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	Domain	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	admin@internationaladmin.com	+1.3026365400 	+1.3026365454	CSC	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	dns1.cscdns.net	dns2.cscdns.net	 	 	 		
club-univision.com	 	com	gTLD	15-Apr-2011	15-Apr-2016	Corporate	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	 	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	1.3026365400 	1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
clubunivision.co	 	co	COLOMBIA	15-Apr-2011	14-Apr-2016	Corporate-cctld	Active	Basic DNS	No	 	No	N/A	No	No	No	Clean-Univision Communications	Univision	Communications Inc.	Univision Communications, Inc.	605 Third Avenue, 26th Floor	 	New York	NY	10158	US	dnsadmin@us.univision.com	+1.6464875900 	 	Univision Communications-Admin	Infrastructure	Group	Univision Communications, Inc	605 Third Ave	26th Floor	New York	NY	10158	US	dnsadmin@us.univision.com	+646.4875600 	 	CSC Tech	DNS	Administrator	CSC Corporate Domains, Inc.	2711 Centerville Rd.	 	Wilmington	DE	19808	US	dns-admin@cscglobal.com	+1.3026365400 	+1.3026365454	 		Not verified	a4.nstld.com	f4.nstld.com	g4.nstld.com	l4.nstld.com	 		
